2.371079952e0                 ,1.345014114e0                 ,5.762794388e-1                ,1.472593424e-1                ,4.272201181e0                 ,2.248510026e0                 ,9.263822750e-1                ,2.338437574e-1                ,4.076994398e-1                ,2.108558317e-1                ,8.602379953e-2                ,2.164607211e-2                ,1.427838128e-2                ,7.329246920e-3                ,2.977312275e-3                ,7.481291943e-4                
1.345014114e0                 ,1.728838316e0                 ,1.325334082e0                 ,5.762794388e-1                ,2.248510026e0                 ,2.779146825e0                 ,2.104593817e0                 ,9.263822750e-1                ,2.108558317e-1                ,2.580713985e-1                ,1.948146490e-1                ,8.602379953e-2                ,7.329246920e-3                ,8.931936825e-3                ,6.733162749e-3                ,2.977312275e-3                
5.762794388e-1                ,1.325334082e0                 ,1.728838316e0                 ,1.345014114e0                 ,9.263822750e-1                ,2.104593817e0                 ,2.779146825e0                 ,2.248510026e0                 ,8.602379953e-2                ,1.948146490e-1                ,2.580713985e-1                ,2.108558317e-1                ,2.977312275e-3                ,6.733162749e-3                ,8.931936825e-3                ,7.329246920e-3                
1.472593424e-1                ,5.762794388e-1                ,1.345014114e0                 ,2.371079952e0                 ,2.338437574e-1                ,9.263822750e-1                ,2.248510026e0                 ,4.272201181e0                 ,2.164607211e-2                ,8.602379953e-2                ,2.108558317e-1                ,4.076994398e-1                ,7.481291943e-4                ,2.977312275e-3                ,7.329246920e-3                ,1.427838128e-2                
4.272201181e0                 ,2.248510026e0                 ,9.263822750e-1                ,2.338437574e-1                ,3.090058539e2                 ,1.554586019e2                 ,6.241280277e1                 ,1.562231419e1                 ,3.840703748e2                 ,1.925504313e2                 ,7.714383110e1                 ,1.929626265e1                 ,2.673966972e2                 ,1.338914532e2                 ,5.360292643e1                 ,1.340459370e1                 
2.248510026e0                 ,2.779146825e0                 ,2.104593817e0                 ,9.263822750e-1                ,1.554586019e2                 ,1.872384083e2                 ,1.406008277e2                 ,6.241280277e1                 ,1.925504313e2                 ,2.314314933e2                 ,1.736663638e2                 ,7.714383110e1                 ,1.338914532e2                 ,1.608087793e2                 ,1.206413433e2                 ,5.360292643e1                 
9.263822750e-1                ,2.104593817e0                 ,2.779146825e0                 ,2.248510026e0                 ,6.241280277e1                 ,1.406008277e2                 ,1.872384083e2                 ,1.554586019e2                 ,7.714383110e1                 ,1.736663638e2                 ,2.314314933e2                 ,1.925504313e2                 ,5.360292643e1                 ,1.206413433e2                 ,1.608087793e2                 ,1.338914532e2                 
2.338437574e-1                ,9.263822750e-1                ,2.248510026e0                 ,4.272201181e0                 ,1.562231419e1                 ,6.241280277e1                 ,1.554586019e2                 ,3.090058539e2                 ,1.929626265e1                 ,7.714383110e1                 ,1.925504313e2                 ,3.840703748e2                 ,1.340459370e1                 ,5.360292643e1                 ,1.338914532e2                 ,2.673966972e2                 
4.076994398e-1                ,2.108558317e-1                ,8.602379953e-2                ,2.164607211e-2                ,3.840703748e2                 ,1.925504313e2                 ,7.714383110e1                 ,1.929626265e1                 ,8.623259645e2                 ,4.318097229e2                 ,1.728791069e2                 ,4.323271154e1                 ,1.011879314e3                 ,5.064192009e2                 ,2.026827709e2                 ,5.068028360e1                 
2.108558317e-1                ,2.580713985e-1                ,1.948146490e-1                ,8.602379953e-2                ,1.925504313e2                 ,2.314314933e2                 ,1.736663638e2                 ,7.714383110e1                 ,4.318097229e2                 ,5.186373208e2                 ,3.890944039e2                 ,1.728791069e2                 ,5.064192009e2                 ,6.080483127e2                 ,4.561225524e2                 ,2.026827709e2                 
8.602379953e-2                ,1.948146490e-1                ,2.580713985e-1                ,2.108558317e-1                ,7.714383110e1                 ,1.736663638e2                 ,2.314314933e2                 ,1.925504313e2                 ,1.728791069e2                 ,3.890944039e2                 ,5.186373208e2                 ,4.318097229e2                 ,2.026827709e2                 ,4.561225524e2                 ,6.080483127e2                 ,5.064192009e2                 
2.164607211e-2                ,8.602379953e-2                ,2.108558317e-1                ,4.076994398e-1                ,1.929626265e1                 ,7.714383110e1                 ,1.925504313e2                 ,3.840703748e2                 ,4.323271154e1                 ,1.728791069e2                 ,4.318097229e2                 ,8.623259645e2                 ,5.068028360e1                 ,2.026827709e2                 ,5.064192009e2                 ,1.011879314e3                 
1.427838128e-2                ,7.329246920e-3                ,2.977312275e-3                ,7.481291943e-4                ,2.673966972e2                 ,1.338914532e2                 ,5.360292643e1                 ,1.340459370e1                 ,1.011879314e3                 ,5.064192009e2                 ,2.026827709e2                 ,5.068028360e1                 ,2.017192325e3                 ,1.009266237e3                 ,4.038673126e2                 ,1.009802296e2                 
7.329246920e-3                ,8.931936825e-3                ,6.733162749e-3                ,2.977312275e-3                ,1.338914532e2                 ,1.608087793e2                 ,1.206413433e2                 ,5.360292643e1                 ,5.064192009e2                 ,6.080483127e2                 ,4.561225524e2                 ,2.026827709e2                 ,1.009266237e3                 ,1.211601938e3                 ,9.088220669e2                 ,4.038673126e2                 
2.977312275e-3                ,6.733162749e-3                ,8.931936825e-3                ,7.329246920e-3                ,5.360292643e1                 ,1.206413433e2                 ,1.608087793e2                 ,1.338914532e2                 ,2.026827709e2                 ,4.561225524e2                 ,6.080483127e2                 ,5.064192009e2                 ,4.038673126e2                 ,9.088220669e2                 ,1.211601938e3                 ,1.009266237e3                 
7.481291943e-4                ,2.977312275e-3                ,7.329246920e-3                ,1.427838128e-2                ,1.340459370e1                 ,5.360292643e1                 ,1.338914532e2                 ,2.673966972e2                 ,5.068028360e1                 ,2.026827709e2                 ,5.064192009e2                 ,1.011879314e3                 ,1.009802296e2                 ,4.038673126e2                 ,1.009266237e3                 ,2.017192325e3                 
